,study_id,fold_rare,t,p,rare_mantel_r,unrare_mantel_r,rare_unrare_mantel_r
95,833,95,-2.7464635075077064,0.0069290847253027366,-0.005666738474878296,0.034261824256911155,0.9862014678918606
96,833,96,-2.777467265221886,0.006337044750225118,-0.005954545229502585,0.034261824256911155,0.9862946977194138
97,833,97,-2.824756298650458,0.005522356688066443,-0.0068325685351771385,0.034261824256911155,0.9861369776798852
98,833,98,-2.8329577283492924,0.005391211807896479,-0.006785302051342984,0.034261824256911155,0.9862439358398795
99,833,99,-2.763435717794703,0.006599033841020008,-0.005959198509108146,0.034261824256911155,0.986160198362216
100,850,0,-11.763583744126706,0.0,0.19596695575203482,0.2946133061060461,0.9751623082779843
101,850,1,-11.778162306794929,0.0,0.19582981596827564,0.2946133061060461,0.9751428520061465
102,850,2,-11.776544909004171,0.0,0.19583650926474283,0.2946133061060461,0.9751407743992425
103,850,3,-11.758878308505503,0.0,0.19588730831988746,0.2946133061060461,0.9751069039965374
104,850,4,-11.78094190899232,0.0,0.19583854088633576,0.2946133061060461,0.9751564715708452
105,850,5,-11.762371192842465,0.0,0.19595799900504013,0.2946133061060461,0.9751537961708451
106,850,6,-11.770290952843313,0.0,0.19585563525237826,0.2946133061060461,0.9751293712044516
107,850,7,-11.766293256044664,0.0,0.19589663310421027,0.2946133061060461,0.9751363897330245
108,850,8,-11.751916899109323,0.0,0.19595913370715184,0.2946133061060461,0.9751193323354717
109,850,9,-11.779290987472049,0.0,0.19579688674173243,0.2946133061060461,0.9751302538446823
110,850,10,-11.778241890515824,0.0,0.19586751015466394,0.2946133061060461,0.9751618516504752
111,850,11,-11.768660536190268,0.0,0.19584611969442672,0.2946133061060461,0.9751191790066988
112,850,12,-11.75863424867202,0.0,0.19598467933409697,0.2946133061060461,0.9751545645705246
113,850,13,-11.757531975549634,0.0,0.19600473065096177,0.2946133061060461,0.975160852959483
114,850,14,-11.766375322439913,0.0,0.19596737907372697,0.2946133061060461,0.975171852119682
115,850,15,-11.778427330861643,0.0,0.1958715186475031,0.2946133061060461,0.9751644625103145
116,850,16,-11.782122518578744,0.0,0.19583431361639744,0.2946133061060461,0.9751583122362824
117,850,17,-11.780904870223802,0.0,0.19581249293643793,0.2946133061060461,0.9751434039879256
118,850,18,-11.765046675543081,0.0,0.1959103635387381,0.2946133061060461,0.9751390491651581
119,850,19,-11.750752053849428,0.0,0.19604345863560318,0.2946133061060461,0.9751574251435599
