,study_id,fold_rare,t,p,rare_mantel_r,unrare_mantel_r,rare_unrare_mantel_r
88,632,88,-1.3494426826690318,0.21413791936638105,-0.04134199134199135,0.10295815295815297,0.943795093795094
89,632,89,-1.479342835141596,0.17731246945015644,-0.04574314574314575,0.10295815295815297,0.9484848484848487
90,632,90,-1.4869834398765556,0.17533194702769572,-0.05007215007215008,0.10295815295815297,0.9458874458874461
91,632,91,-0.9025262156839622,0.3931398100961896,-0.008513708513708517,0.10295815295815297,0.9326118326118328
92,632,92,-1.176382660357839,0.27325770354773304,-0.027994227994228002,0.10295815295815297,0.9417748917748919
93,632,93,-1.2452383175436184,0.24828054996801874,-0.03196248196248196,0.10295815295815297,0.9438672438672441
94,632,94,-1.1178934992426468,0.2960558438068728,-0.02337662337662338,0.10295815295815297,0.940836940836941
95,632,95,-1.1373509512460076,0.2883073796740714,-0.0170995670995671,0.10295815295815297,0.9481240981240984
96,632,96,-0.9201327816832424,0.3844092060781543,-0.003968253968253968,0.10295815295815297,0.9401154401154403
97,632,97,-1.3923584740241763,0.20129460864529913,-0.07748917748917751,0.10295815295815297,0.9165223665223667
98,632,98,-1.3609572144465816,0.2106242521187749,-0.03535353535353536,0.10295815295815297,0.9490620490620493
99,632,99,-1.2187575571308407,0.2576524800549034,-0.03571428571428572,0.10295815295815297,0.9385281385281388
100,638,0,0.5568353859157774,0.5790861407679788,-0.032980106752978786,-0.06474662110901247,0.8591916494060724
101,638,1,0.5373180916193455,0.5924354934273608,-0.03747912315946084,-0.06474662110901247,0.8885830699162091
102,638,2,-0.3128000302356292,0.7551898652927092,-0.07905742495324271,-0.06474662110901247,0.9094037533661672
103,638,3,0.1827819163969615,0.8553993443731756,-0.05488999019188868,-0.06474662110901247,0.8744309686503959
104,638,4,0.5675840363985203,0.571796208844197,-0.037020589131048436,-0.06474662110901247,0.896725867794646
105,638,5,-0.037718320277261366,0.9699996869482184,-0.066590744154788,-0.06474662110901247,0.8967417224340398
106,638,6,0.941156327113083,0.3492609382699332,-0.012071782739010307,-0.06474662110901247,0.8637029201704169
107,638,7,0.28586483480298974,0.7756690817245495,-0.05127519704893698,-0.06474662110901247,0.9040774138187662
108,638,8,0.7190214710697084,0.4740769069091435,-0.02525318731326198,-0.06474662110901247,0.8692096971120534
109,638,9,0.42750683896007446,0.6700787496350866,-0.041956776607316136,-0.06474662110901247,0.8771709197837885
110,638,10,-0.07827419658791164,0.9377917782967533,-0.0685693567741576,-0.06474662110901247,0.8969507833852318
111,638,11,0.267698315117799,0.7895725328780068,-0.050652226838238994,-0.06474662110901247,0.8802799194115046
112,638,12,0.5100918793857727,0.6112937778432577,-0.04019097468494588,-0.06474662110901247,0.899759373345408
113,638,13,0.001441277831186927,0.9988533650886608,-0.06467741077815357,-0.06474662110901247,0.9004070823838362
114,638,14,0.5259969228170014,0.6002441541080468,-0.039227924936624324,-0.06474662110901247,0.8981762020162175
115,638,15,0.20133242175433888,0.8409140871224987,-0.05471380710499534,-0.06474662110901247,0.8927673886497409
116,638,16,0.8963804860085653,0.3725519052451203,-0.0243806493078437,-0.06474662110901247,0.9118028095701096
117,638,17,0.966529165262944,0.33648966005806047,-0.013350763284169185,-0.06474662110901247,0.8768908094979482
118,638,18,0.1792154320419982,0.8581901044329854,-0.0557789312607339,-0.06474662110901247,0.8918798297824956
119,638,19,0.256147729419595,0.7984484866871489,-0.05143708814016205,-0.06474662110901247,0.8834000901435624
120,638,20,0.13910584073398125,0.8896917494149803,-0.058582804218829915,-0.06474662110901247,0.9152187517952857
121,638,21,0.45089906990494855,0.6531971305548834,-0.04222305689690115,-0.06474662110901247,0.8921249702194722
122,638,22,0.4408654813634146,0.6604166714888615,-0.042414299413390255,-0.06474662110901247,0.8890767808131663
123,638,23,0.9735962655799588,0.33298758626226577,-0.009951100325084094,-0.06474662110901247,0.8620856326514522
124,638,24,0.6226895711036783,0.5351362277743741,-0.03224391211220931,-0.06474662110901247,0.882021976040489
125,638,25,0.6179195229384838,0.5382613260042821,-0.03160839219367384,-0.06474662110901247,0.8754742002057349
126,638,26,0.3691976996947629,0.7128878239070815,-0.045095526218731405,-0.06474662110901247,0.8775935561679501
127,638,27,0.6936030539344439,0.48980034823976304,-0.028836741269378696,-0.06474662110901247,0.8838272168304867
128,638,28,1.005731274652583,0.3173662741590899,-0.011786100388892712,-0.06474662110901247,0.8791735090904698
129,638,29,0.31072373348005966,0.7567625000605402,-0.047873907801342805,-0.06474662110901247,0.8726367482955092
130,638,30,0.13256233154933775,0.8948491971861154,-0.05801830066365873,-0.06474662110901247,0.8887599509970507
131,638,31,0.17874453764470757,0.8585587130573709,-0.05633806987225556,-0.06474662110901247,0.9044396414330885
132,638,32,1.1572652928153946,0.25036818745678735,-0.004866778417888701,-0.06474662110901247,0.8829335846344232
133,638,33,0.6437388254069524,0.5214578543072417,-0.03023360100464229,-0.06474662110901247,0.8755071464109655
134,638,34,-0.36468700969016815,0.7162402966965382,-0.08236165284248631,-0.06474662110901247,0.8989488268373648
135,638,35,-0.0397257311231029,0.9684038650289586,-0.06680207633502398,-0.06474662110901247,0.8843512612003251
136,638,36,0.2691069215320329,0.7884919733922693,-0.0507948210776186,-0.06474662110901247,0.8839136486143537
137,638,37,0.2870482273657428,0.7747658705662794,-0.04966305516170317,-0.06474662110901247,0.8807409528699623
138,638,38,0.14699815251847828,0.8834775395769676,-0.05657743482224518,-0.06474662110901247,0.8666418220298983
139,638,39,0.3274891583107765,0.7440938068750222,-0.04980345880235073,-0.06474662110901247,0.9100518438735099
140,638,40,0.8375502948232578,0.4046049166711887,-0.018688722354192396,-0.06474662110901247,0.8686623291852665
141,638,41,0.03110792855125556,0.975255547757345,-0.06324210531077132,-0.06474662110901247,0.8989823663276697
142,638,42,0.10494903200911397,0.9166606399595199,-0.05974185695192731,-0.06474662110901247,0.9018018404412388
143,638,43,0.8916569804749492,0.37506480716743074,-0.022485147155104905,-0.06474662110901247,0.902315407704399
144,638,44,0.34622416702495384,0.730019872030625,-0.048868312336167896,-0.06474662110901247,0.9091270061614315
145,638,45,0.07109433178305653,0.9434877483834792,-0.061185639761641056,-0.06474662110901247,0.8916615836033742
146,638,46,0.7169461530628441,0.4753499968269348,-0.02559278416981488,-0.06474662110901247,0.8707065497592134
147,638,47,0.4761930962240531,0.6351443837329278,-0.03896048885018037,-0.06474662110901247,0.8732167333131726
148,638,48,0.41713161942433635,0.6776215836865958,-0.044301057555244966,-0.06474662110901247,0.8961614690492982
149,638,49,0.9320461570891968,0.3539219353927645,-0.012448638557705175,-0.06474662110901247,0.8630316120142058
150,638,50,1.0055915710104764,0.3174331108517001,-0.012307783009278135,-0.06474662110901247,0.881507316725146
151,638,51,0.20984651399494353,0.8342838039389355,-0.053323184156689636,-0.06474662110901247,0.8720340601823843
152,638,52,0.6862632134499467,0.49439324177753785,-0.027199524245397698,-0.06474662110901247,0.8702850068260205
153,638,53,0.4478862854922169,0.6553615125176284,-0.04230075506098627,-0.06474662110901247,0.8914246382536929
154,638,54,0.7446298818550356,0.45852548481800004,-0.026337868594948487,-0.06474662110901247,0.8846034387296474
155,638,55,0.4576062662434105,0.6483893581210673,-0.03897950534535345,-0.06474662110901247,0.8629362913452068
156,638,56,0.7303450485165849,0.46716422355179854,-0.0214894542384942,-0.06474662110901247,0.8479159862134975
157,638,57,0.7274820933572567,0.4689065759831026,-0.026791188348942285,-0.06474662110901247,0.8819677413120571
158,638,58,-0.31508686178945333,0.7534589608474991,-0.07849430729522144,-0.06474662110901247,0.9176063117770634
159,638,59,0.14616078198900812,0.8841365254112985,-0.05573282777494505,-0.06474662110901247,0.8357751749028729
160,638,60,-0.34506885559765005,0.730885139339251,-0.08287368513859662,-0.06474662110901247,0.8804835654624131
161,638,61,0.7440327734118053,0.4588847510188123,-0.030840299737707175,-0.06474662110901247,0.9099113094465712
162,638,62,0.6580925503213346,0.5122364844958578,-0.03059313655597132,-0.06474662110901247,0.8833212076075296
163,638,63,0.3352129562639386,0.7382807531005517,-0.04840920710351599,-0.06474662110901247,0.8973817373503736
164,638,64,0.7811645508715845,0.43685084857779666,-0.02020270453635448,-0.06474662110901247,0.8589183376196581
165,638,65,0.423876398690396,0.672714298357977,-0.04391048644035191,-0.06474662110901247,0.8955564413667396
166,638,66,0.4559416099436225,0.6495812166501276,-0.04129961327356822,-0.06474662110901247,0.8856684216065139
167,638,67,-0.11724524886398076,0.9069390956145571,-0.07014332139626445,-0.06474662110901247,0.9084464995887372
168,638,68,0.07965187782172295,0.9366991896783108,-0.060878260143051435,-0.06474662110901247,0.8981485967754409
169,638,69,-0.007310860203981594,0.9941837619694112,-0.06511869327953893,-0.06474662110901247,0.8881273008886308
170,638,70,0.13787796848783157,0.8906591757758648,-0.05794289061366995,-0.06474662110901247,0.894854020014387
171,638,71,0.053157580696086545,0.9577296403224089,-0.06217507191210594,-0.06474662110901247,0.8989390457266158
172,638,72,0.6771796047947186,0.500109590835911,-0.03292553801436571,-0.06474662110901247,0.9043054972599017
173,638,73,0.25198730983022294,0.8016520982613853,-0.053903371999129125,-0.06474662110901247,0.9200270531599402
174,638,74,-0.006520093673733633,0.9948128557160072,-0.06504926913425417,-0.06474662110901247,0.9069416688659327
175,638,75,0.9655988087272092,0.33695248404755396,-0.012333543251407569,-0.06474662110901247,0.8717301705351986
176,638,76,1.1687813159155749,0.24572132540899627,0.0013789486806547683,-0.06474662110901247,0.8600245646997321
177,638,77,-0.10325056477060517,0.918004500930693,-0.06960731730579225,-0.06474662110901247,0.9042380346122851
178,638,78,0.5418375315523409,0.5893315507935877,-0.03608707025224736,-0.06474662110901247,0.8789620598121617
179,638,79,1.0281595892718522,0.3067578785841505,-0.01873743117875145,-0.06474662110901247,0.9126761489787498
180,638,80,0.4920184818255821,0.6239598874508632,-0.04201057221694456,-0.06474662110901247,0.9076465860520939
181,638,81,0.5837139781335611,0.5609406048338639,-0.032292589264257626,-0.06474662110901247,0.866212641125876
182,638,82,0.6173211729246079,0.5386539918772848,-0.03392167384656041,-0.06474662110901247,0.8920341078809857
183,638,83,0.32913827003544005,0.74285139949231,-0.04979099372106403,-0.06474662110901247,0.9108013667453702
184,638,84,0.3282162571881063,0.7435459415418602,-0.04838305390244411,-0.06474662110901247,0.8926221632941671
185,638,85,0.6619416401117756,0.5097784788480935,-0.032688010669478934,-0.06474662110901247,0.8983727734073859
186,638,86,0.3896937902221998,0.697726387582486,-0.04892699380525335,-0.06474662110901247,0.9287744864613869
187,638,87,0.2226433933843349,0.8243409894221128,-0.053981382791877065,-0.06474662110901247,0.89903817109343
188,638,88,0.2165557707331221,0.8290674298418197,-0.05350503762213893,-0.06474662110901247,0.8836328637140267
189,638,89,0.6351333099405432,0.5270277532870682,-0.03471221651750058,-0.06474662110901247,0.9031417463061208
190,638,90,0.0552541091879402,0.9560641855299954,-0.06164299870993088,-0.06474662110901247,0.8637460269570454
191,638,91,0.5479759846909873,0.585127939008935,-0.03769311563077276,-0.06474662110901247,0.8945352281012208
192,638,92,1.0717739707407123,0.28682006877892174,-0.005968239036426322,-0.06474662110901247,0.8687682988117904
193,638,93,1.0631906287721764,0.2906718143995126,-0.006056446079628255,-0.06474662110901247,0.8670681574036218
194,638,94,0.27760650897481864,0.781980690005915,-0.048884119716600984,-0.06474662110901247,0.8589915886434099
195,638,95,0.5259034785860551,0.6003088030021346,-0.03444250740386603,-0.06474662110901247,0.8563847573722271
196,638,96,0.4638341501435647,0.643938469738178,-0.042636788310470713,-0.06474662110901247,0.9017540683037755
197,638,97,0.5869757747361752,0.5587577849329044,-0.03763873552843818,-0.06474662110901247,0.907668857921826
198,638,98,0.5275442225099777,0.5991741291451504,-0.03908739680402602,-0.06474662110901247,0.8976534489256479
199,638,99,0.13856995753548348,0.8901139451316826,-0.05795175232240154,-0.06474662110901247,0.8961725154618628
200,659,0,-1.2258571119763715,0.2391508453288531,0.11986852157130795,0.19686247704823553,0.9665976438422258
201,659,1,-0.963606627244364,0.35052181125777837,0.10583946497259189,0.19686247704823553,0.9272077251953411
202,659,2,-0.704804787956424,0.49173123855129375,0.10768900861780119,0.19686247704823553,0.8728271212791336
203,659,3,-0.9650164925928215,0.3498380394832563,0.11455778483642261,0.19686247704823553,0.9405733585300149
204,659,4,-1.0383801769511158,0.31554287634012734,0.10868414351386486,0.19686247704823553,0.9406001635103801
205,659,5,-0.6451297405712884,0.5285879040234016,0.09360299143580876,0.19686247704823553,0.7978234355943333
206,659,6,-1.0603860271760601,0.3057454867573357,0.12205647809362978,0.19686247704823553,0.9588074464235454
207,659,7,-1.1335772080787414,0.27476518203325173,0.10192258721670486,0.19686247704823553,0.941541688445713
208,659,8,-0.8548322609267919,0.40609076217136164,-0.03322477316285365,0.19686247704823553,0.4251671960650289
209,659,9,-1.1869964093308705,0.25368809400235626,0.12024044067387721,0.19686247704823553,0.9649156313243
210,659,10,-0.7855618918162861,0.4443563902211487,0.07883679787704555,0.19686247704823553,0.820004556846662
211,659,11,-1.2648000172852274,0.22524098443990703,0.13035932076179754,0.19686247704823553,0.976414967901036
212,659,12,-0.9178108086802992,0.37324033354545527,0.12403669601812015,0.19686247704823553,0.9487756825218124
213,659,13,-0.7405128707053183,0.47042238085227694,0.04377923418171095,0.19686247704823553,0.6620260544409151
214,659,14,-0.6162736078109011,0.5469533321439846,0.1263653786873601,0.19686247704823553,0.896529425167196
215,659,15,-0.7269702048513685,0.4784372225313702,0.0705674614343345,0.19686247704823553,0.7608694195381502
216,659,16,-1.0408829735590595,0.31441724986965447,0.07016873735139988,0.19686247704823553,0.8785633870773188
217,659,17,-1.2488782719910418,0.23084925970083647,0.11770401940680578,0.19686247704823553,0.9658772599949069
218,659,18,-0.9631613706279393,0.35073795064447344,0.12898556551807325,0.19686247704823553,0.9593468966533981
219,659,19,-0.6579353952105526,0.5205498689743848,0.08744789781941484,0.19686247704823553,0.7816968892820285
220,659,20,-0.8426394371805579,0.4126649603620489,0.10682119737847291,0.19686247704823553,0.9080924235722997
221,659,21,-0.6692116467699935,0.5135296891366825,0.09382413252382292,0.19686247704823553,0.81255612292764
222,659,22,-0.7527038086994932,0.463277880552166,0.12849637462640556,0.19686247704823553,0.9339860346052296
223,659,23,-0.8494962504202189,0.40895934246012144,0.12418077278758392,0.19686247704823553,0.9408883170493076
224,659,24,-0.8048763504148069,0.4334641173208498,0.03847854931446262,0.19686247704823553,0.6921045930333855
225,659,25,-1.342046575141237,0.19954313094522091,0.11729189283368847,0.19686247704823553,0.9697103721871522
226,659,26,-1.1401395221983988,0.27210688170054165,0.1375028480291638,0.19686247704823553,0.9772660260276358
227,659,27,-0.8817774895675835,0.3918083748085821,0.06323964992695642,0.19686247704823553,0.8154309570718239
228,659,28,-1.1707494389088238,0.259963405173548,0.04803452481471057,0.19686247704823553,0.8655730234677602
229,659,29,-1.0674594940010205,0.30264393666921663,0.09551284628684009,0.19686247704823553,0.9256061276185115
230,659,30,-1.3198202851591045,0.2066841584799477,0.0865767359575409,0.19686247704823553,0.9403153605939982
231,659,31,-0.8974858071793976,0.38363894779076135,0.09444734831731735,0.19686247704823553,0.8947401927278088
232,659,32,-0.7208084287932148,0.4821109781443127,0.011351909184726519,0.19686247704823553,0.47883746800155463
233,659,33,-0.8194717795182549,0.42534699858170777,0.15538847117794485,0.19686247704823553,0.979279750177583
234,659,34,-1.2918833163328958,0.21594827959819174,0.12142656105504401,0.19686247704823553,0.9708328307399513
235,659,35,-0.8425811438878664,0.4126965575242454,0.1255444761636712,0.19686247704823553,0.9421783067293902
236,659,36,-0.7537249223405164,0.46268249564215536,0.057443072922949076,0.19686247704823553,0.7286732874968168
237,659,37,-0.9149092978317024,0.3747129252457002,0.09270837521611515,0.19686247704823553,0.8950618524921929
238,659,38,-0.6664623683335699,0.5152362674783366,0.13268800343103745,0.19686247704823553,0.9263265114658301
239,659,39,-0.9179932201028376,0.37314788717676417,0.11857518126867972,0.19686247704823553,0.940874914559125
240,659,40,-1.028574451521148,0.31998107170629897,0.1171712704220444,0.19686247704823553,0.9505548630935627
241,659,41,-0.8038847828333183,0.43401913221990873,0.10458968276305737,0.19686247704823553,0.8944017798506962
242,659,42,-0.8298307922790589,0.4196456752585993,0.13040622947743688,0.19686247704823553,0.9482697385174164
243,659,43,-0.9819136558871229,0.341715697834851,0.1169032206183909,0.19686247704823553,0.9456964604023427
244,659,44,-1.6271738473940942,0.12451871143466864,0.09232975486845456,0.19686247704823553,0.9627913366303458
245,659,45,-0.6877450759171325,0.5021103940197176,0.04916368461260102,0.19686247704823553,0.6366618417702008
246,659,46,-0.9426454171065983,0.3607979754275483,0.0667645048450002,0.19686247704823553,0.8457909479581305
247,659,47,-0.7328415285793417,0.474952378256873,0.08834586466165413,0.19686247704823553,0.8258078350957607
248,659,48,-0.7100536341214075,0.4885635313059953,0.09438033586640396,0.19686247704823553,0.8347171404446945
249,659,49,-1.032684289135459,0.3181154551671175,0.09457802259659845,0.19686247704823553,0.9194108265315694
250,659,50,-0.8923716674110128,0.3862859587691734,0.08700561564338653,0.19686247704823553,0.8776855239703536
251,659,51,-0.652857677171281,0.5237287970092059,0.11158243201586854,0.19686247704823553,0.8649598595419028
252,659,52,-0.7263332188257121,0.47881622135977375,0.12248870840202108,0.19686247704823553,0.9163751625051934
253,659,53,-1.1675405835294206,0.26121670799773744,0.11922520204253949,0.19686247704823553,0.9628784528165333
254,659,54,-0.8843922350326958,0.39044050074270054,0.1275213434656159,0.19686247704823553,0.9501460871429912
255,659,55,-0.8489532107302464,0.4092520184474542,0.07919531448943214,0.19686247704823553,0.8458311554286786
256,659,56,-1.1817995186374972,0.2556826097008713,0.1195368099392867,0.19686247704823553,0.963984158256604
257,659,57,-0.8461838823718425,0.41074670818897374,0.041209306689182844,0.19686247704823553,0.7297555385790679
258,659,58,-1.6643976714219877,0.11677726724064574,0.09998257676276251,0.19686247704823553,0.969207778805302
259,659,59,-1.4958964218984965,0.15542232666571554,0.10357444413171966,0.19686247704823553,0.9656929757548952
260,659,60,-0.8637367567532482,0.4013333765644118,0.13367308645946416,0.19686247704823553,0.9566529961266802
261,659,61,-1.0754112632406811,0.2991848851622223,0.0612326270221007,0.19686247704823553,0.8691849945719914
262,659,62,-0.694857776763324,0.49776753649279426,0.0839196922788254,0.19686247704823553,0.7909178025277096
